date,total_value,action,price
9/21/2001,8203.39,2,0.280893
9/24/2001,8203.39,2,0.29375
9/25/2001,8203.39,2,0.2775
9/26/2001,8203.39,2,0.270536
9/27/2001,8203.39,2,0.276964
9/28/2001,8203.39,2,0.276964
10/1/2001,8203.39,2,0.2775
10/2/2001,8203.39,2,0.26875
10/3/2001,8203.39,2,0.2675
10/4/2001,8203.39,2,0.283571
10/5/2001,8203.39,2,0.288214
10/8/2001,8203.39,2,0.289286
10/9/2001,8203.39,2,0.285714
10/10/2001,8203.39,2,0.300357
10/11/2001,8203.39,2,0.316786
10/12/2001,8203.39,2,0.321607
10/15/2001,8203.39,2,0.32125
10/16/2001,8203.39,2,0.321607
10/17/2001,8203.39,2,0.303393
10/18/2001,8203.39,2,0.321429
10/19/2001,8203.39,2,0.326786
10/22/2001,8203.39,2,0.339643
10/23/2001,8203.39,2,0.323929
10/24/2001,8203.39,2,0.338393
10/25/2001,8203.39,2,0.342679
10/26/2001,8203.39,2,0.333393
10/29/2001,8203.39,2,0.314821
10/30/2001,8203.39,2,0.314286
10/31/2001,8203.39,2,0.313571
11/1/2001,8203.39,2,0.331964
11/2/2001,8203.39,2,0.331607
11/5/2001,8203.39,2,0.340536
11/6/2001,8203.39,2,0.349464
11/7/2001,8203.39,2,0.349821
11/8/2001,8203.39,2,0.334107
11/9/2001,8203.39,2,0.334107
11/12/2001,8203.39,2,0.334821
11/13/2001,8203.39,2,0.345893
11/14/2001,8203.39,2,0.350179
11/15/2001,8203.39,2,0.347321
11/16/2001,8203.39,2,0.33875
11/19/2001,8203.39,2,0.357143
11/20/2001,8203.39,2,0.34875
11/21/2001,8203.39,2,0.351429
11/23/2001,8203.39,2,0.354286
11/26/2001,8203.39,2,0.381607
11/27/2001,8203.39,2,0.375
11/28/2001,8203.39,2,0.366607
11/29/2001,8203.39,2,0.364643
11/30/2001,8203.39,2,0.380357
12/3/2001,8203.39,2,0.375893
12/4/2001,8203.39,2,0.4
12/5/2001,8203.39,2,0.424286
12/6/2001,8203.39,2,0.406786
12/7/2001,8203.39,2,0.4025
12/10/2001,8203.39,2,0.4025
12/11/2001,8203.39,2,0.388929
12/12/2001,8203.39,2,0.38375
12/13/2001,8203.39,2,0.375
12/14/2001,8203.39,2,0.364107
12/17/2001,8203.39,2,0.368214
12/18/2001,8203.39,2,0.375179
12/19/2001,8203.39,2,0.386071
12/20/2001,8203.39,2,0.369107
12/21/2001,8203.39,2,0.375
12/24/2001,8203.39,2,0.381429
12/26/2001,8203.39,2,0.38375
12/27/2001,8203.39,2,0.394107
12/28/2001,8203.39,2,0.400536
12/31/2001,8203.39,2,0.391071
1/2/2002,8203.39,2,0.416071
1/3/2002,8203.39,2,0.421071
1/4/2002,8203.39,0,0.423036
1/7/2002,7929.84,2,0.408929
1/8/2002,7829.41,2,0.40375
1/9/2002,7496.97,2,0.386607
1/10/2002,7351.54,2,0.379107
1/11/2002,7289.21,2,0.375893
1/14/2002,7323.84,2,0.377679
1/15/2002,7514.29,2,0.3875
1/16/2002,7195.7,2,0.371071
1/17/2002,7784.4,2,0.401429
1/18/2002,7677.05,2,0.395893
1/22/2002,7555.85,2,0.389643
1/23/2002,7971.37,2,0.411071
1/24/2002,8037.17,2,0.414464
1/25/2002,8051.03,2,0.415179
1/28/2002,8057.96,2,0.415536
1/29/2002,7988.69,2,0.411964
1/30/2002,8341.91,2,0.430179
1/31/2002,8560.07,2,0.441429
2/1/2002,8452.71,2,0.435893
2/4/2002,8778.22,2,0.452679
2/5/2002,8812.84,2,0.454464
2/6/2002,8542.75,2,0.440536
2/7/2002,8414.63,2,0.433929
2/8/2002,8321.12,2,0.429107
2/11/2002,8650.08,2,0.446071
2/12/2002,8556.6,2,0.44125
2/13/2002,8660.48,2,0.446607
2/14/2002,8518.51,2,0.439286
2/15/2002,8276.11,2,0.426786
2/19/2002,7832.88,2,0.403929
2/20/2002,8009.48,2,0.413036
2/21/2002,7445.04,2,0.383929
2/22/2002,7874.41,2,0.406071
2/25/2002,8244.95,2,0.425179
2/26/2002,8196.47,2,0.422679
2/27/2002,7604.33,2,0.392143
2/28/2002,7514.29,2,0.3875
3/1/2002,8120.28,2,0.41875
3/4/2002,8411.16,2,0.43375
3/5/2002,8147.99,2,0.420179
3/6/2002,8334.97,2,0.429821
3/7/2002,8442.32,2,0.435357
3/8/2002,8539.28,2,0.440357
3/11/2002,8677.79,2,0.4475
3/12/2002,8560.07,2,0.441429
3/13/2002,8480.41,2,0.437321
3/14/2002,8459.64,2,0.43625
3/15/2002,8639.71,2,0.445536
3/18/2002,8566.99,2,0.441786
3/19/2002,8605.07,2,0.44375
3/20/2002,8629.31,2,0.445
3/21/2002,8404.23,2,0.433393
3/22/2002,8341.91,2,0.430179
3/25/2002,8085.65,2,0.416964
3/26/2002,8123.75,2,0.418929
3/27/2002,8127.2,2,0.419107
3/28/2002,8196.47,2,0.422679
4/1/2002,8470.03,2,0.436786
4/2/2002,8334.97,2,0.429821
4/3/2002,8224.16,2,0.424107
4/4/2002,8622.39,2,0.444643
4/5/2002,8566.99,2,0.441786
4/8/2002,8504.65,2,0.438571
4/9/2002,8345.36,2,0.430357
4/10/2002,8539.28,2,0.440357
4/11/2002,8608.55,2,0.443929
4/12/2002,8677.79,2,0.4475
4/15/2002,8657.03,2,0.446429
4/16/2002,8913.27,2,0.459643
4/17/2002,9041.39,2,0.46625
4/18/2002,8798.99,2,0.45375
4/19/2002,8650.08,2,0.446071
4/22/2002,8494.27,2,0.438036
4/23/2002,8397.31,2,0.433036
4/24/2002,8231.09,2,0.424464
4/25/2002,8352.28,2,0.430714
4/26/2002,7967.92,2,0.410893
4/29/2002,8296.88,2,0.427857
4/30/2002,8404.23,2,0.433393
5/1/2002,8303.81,2,0.428214
5/2/2002,8203.39,2,0.423036
5/3/2002,8141.05,2,0.419821
5/6/2002,7843.25,2,0.404464
5/7/2002,7780.93,2,0.40125
5/8/2002,8438.87,2,0.435179
5/9/2002,8376.52,2,0.431964
5/10/2002,8075.27,2,0.416429
5/13/2002,8289.96,2,0.4275
5/14/2002,8868.24,2,0.457321
5/15/2002,8753.98,2,0.451429
5/16/2002,8729.74,2,0.450179
5/17/2002,8660.48,2,0.446607
5/20/2002,8566.99,2,0.441786
5/21/2002,8123.75,2,0.418929
5/22/2002,8421.55,2,0.434286
5/23/2002,8719.35,2,0.449643
5/24/2002,8362.68,2,0.43125
5/28/2002,8303.81,2,0.428214
5/29/2002,8303.81,2,0.428214
5/30/2002,8380,2,0.432143
5/31/2002,8068.33,2,0.416071
6/3/2002,7933.29,2,0.409107
6/4/2002,7888.28,2,0.406786
6/5/2002,7867.49,2,0.405714
6/6/2002,7673.57,2,0.395714
6/7/2002,7410.41,2,0.382143
6/10/2002,7438.1,2,0.383571
6/11/2002,7084.9,2,0.365357
6/12/2002,6956.78,2,0.35875
6/13/2002,6766.33,2,0.348929
6/14/2002,6960.25,2,0.358929
6/17/2002,7112.61,2,0.366786
6/18/2002,6977.55,2,0.359821
6/19/2002,5928.32,2,0.305714
6/20/2002,5924.87,2,0.305536
6/21/2002,5834.83,2,0.300893
6/24/2002,5980.27,2,0.308393
6/25/2002,5935.24,2,0.306071
6/26/2002,5730.95,2,0.295536
6/27/2002,5907.55,2,0.304643
6/28/2002,6136.1,2,0.316429
7/1/2002,5907.55,2,0.304643
7/2/2002,5865.99,2,0.3025
7/3/2002,6077.23,2,0.313393
7/5/2002,6489.3,2,0.334643
7/8/2002,6236.51,2,0.321607
7/9/2002,6070.31,1,0.313036
7/10/2002,6070.31,2,0.309286
7/11/2002,6070.31,2,0.326786
7/12/2002,6070.31,2,0.312679
7/15/2002,6070.31,2,0.325536
7/16/2002,6070.31,2,0.318929
7/17/2002,6070.31,2,0.279107
7/18/2002,6070.31,2,0.267679
7/19/2002,6070.31,2,0.267143
7/22/2002,6070.31,2,0.266429
7/23/2002,6070.31,2,0.258393
7/24/2002,6070.31,2,0.271429
7/25/2002,6070.31,2,0.256429
7/26/2002,6070.31,2,0.256071
7/29/2002,6070.31,2,0.268214
7/30/2002,6070.31,2,0.275536
7/31/2002,6070.31,2,0.2725
8/1/2002,6070.31,2,0.264286
8/2/2002,6070.31,2,0.258036
8/5/2002,6070.31,2,0.249821
8/6/2002,6070.31,2,0.263214
8/7/2002,6070.31,2,0.268393
8/8/2002,6070.31,2,0.273214
8/9/2002,6070.31,2,0.267857
8/12/2002,6070.31,2,0.267679
8/13/2002,6070.31,2,0.260536
8/14/2002,6070.31,2,0.270893
8/15/2002,6070.31,2,0.27875
8/16/2002,6070.31,2,0.282321
8/19/2002,6070.31,2,0.285357
8/20/2002,6070.31,2,0.284107
8/21/2002,6070.31,2,0.287857
8/22/2002,6070.31,2,0.285179
8/23/2002,6070.31,2,0.280893
8/26/2002,6070.31,2,0.277321
8/27/2002,6070.31,2,0.265179
8/28/2002,6070.31,2,0.2625
8/29/2002,6070.31,2,0.2625
8/30/2002,6070.31,2,0.263393
9/3/2002,6070.31,2,0.250893
9/4/2002,6070.31,2,0.258571
9/5/2002,6070.31,2,0.253214
9/6/2002,6070.31,2,0.256786
9/9/2002,6070.31,2,0.256607
9/10/2002,6070.31,2,0.255893
9/11/2002,6070.31,2,0.255179
9/12/2002,6070.31,2,0.2525
9/13/2002,6070.31,2,0.253036
9/16/2002,6070.31,2,0.258929
9/17/2002,6070.31,2,0.264286
9/18/2002,6070.31,2,0.268214
9/19/2002,6070.31,2,0.260357
9/20/2002,6070.31,2,0.265536
9/23/2002,6070.31,2,0.265179
9/24/2002,6070.31,2,0.261429
9/25/2002,6070.31,2,0.266607
9/26/2002,6070.31,2,0.2625
9/27/2002,6070.31,2,0.262857
9/30/2002,6070.31,2,0.258929
10/1/2002,6070.31,2,0.259107
10/2/2002,6070.31,2,0.253036
10/3/2002,6070.31,2,0.255357
10/4/2002,6070.31,2,0.250536
10/7/2002,6070.31,2,0.245893
10/8/2002,6070.31,2,0.244286
10/9/2002,6070.31,2,0.242679
10/10/2002,6070.31,2,0.251964
10/11/2002,6070.31,2,0.259107
10/14/2002,6070.31,2,0.26375
10/15/2002,6070.31,2,0.270714
10/16/2002,6070.31,2,0.26
10/17/2002,6070.31,2,0.251964
10/18/2002,6070.31,2,0.256071
10/21/2002,6070.31,2,0.26
10/22/2002,6070.31,2,0.2625
10/23/2002,6070.31,2,0.265714
10/24/2002,6070.31,2,0.262321
10/25/2002,6070.31,2,0.275357
10/28/2002,6070.31,2,0.27875
10/29/2002,6070.31,2,0.275714
10/30/2002,6070.31,2,0.285357
10/31/2002,6070.31,2,0.286964
11/1/2002,6070.31,2,0.292143
11/4/2002,6070.31,2,0.301607
11/5/2002,6070.31,2,0.301786
11/6/2002,6070.31,2,0.3075
11/7/2002,6070.31,2,0.285714
11/8/2002,6070.31,2,0.282857
11/11/2002,6070.31,2,0.270714
11/12/2002,6070.31,2,0.279286
11/13/2002,6070.31,2,0.278393
11/14/2002,6070.31,2,0.291071
11/15/2002,6070.31,2,0.284821
11/18/2002,6070.31,2,0.279464
11/19/2002,6070.31,2,0.272679
11/20/2002,6070.31,2,0.277321
11/21/2002,6070.31,2,0.291964
11/22/2002,6070.31,2,0.285893
11/25/2002,6070.31,2,0.285179
11/26/2002,6070.31,2,0.275179
11/27/2002,6070.31,2,0.280714
11/29/2002,6070.31,2,0.276786
12/2/2002,6070.31,2,0.271071
12/3/2002,6070.31,2,0.270714
12/4/2002,6070.31,2,0.267321
12/5/2002,6070.31,2,0.26125
12/6/2002,6070.31,2,0.266964
12/9/2002,6070.31,2,0.263393
12/10/2002,6070.31,2,0.272857
12/11/2002,6070.31,2,0.276607
12/12/2002,6070.31,2,0.27125
12/13/2002,6070.31,2,0.264107
12/16/2002,6070.31,2,0.265179
12/17/2002,6070.31,2,0.269286
12/18/2002,6070.31,2,0.260179
12/19/2002,6070.31,2,0.253571
12/20/2002,6070.31,2,0.2525
12/23/2002,6070.31,2,0.25875
12/24/2002,6070.31,2,0.256429
12/26/2002,6070.31,2,0.257143
12/27/2002,6070.31,2,0.251071
12/30/2002,6070.31,2,0.25125
12/31/2002,6070.31,2,0.255893
1/2/2003,6070.31,2,0.264286
1/3/2003,6070.31,2,0.266071
1/6/2003,6070.31,2,0.266071
1/7/2003,6070.31,2,0.265179
1/8/2003,6070.31,2,0.259821
1/9/2003,6070.31,2,0.262143
1/10/2003,6070.31,2,0.262857
1/13/2003,6070.31,2,0.26125
1/14/2003,6070.31,2,0.260893
1/15/2003,6070.31,2,0.257679
1/16/2003,6070.31,2,0.261071
1/17/2003,6070.31,2,0.251786
1/21/2003,6070.31,2,0.250357
1/22/2003,6070.31,2,0.247857
1/23/2003,6070.31,2,0.253036
1/24/2003,6070.31,2,0.246429
1/27/2003,6070.31,2,0.252321
1/28/2003,6070.31,2,0.260357
1/29/2003,6070.31,2,0.266607
1/30/2003,6070.31,2,0.255714
1/31/2003,6070.31,2,0.256429
2/3/2003,6070.31,2,0.261786
2/4/2003,6070.31,2,0.260714
2/5/2003,6070.31,2,0.258036
2/6/2003,6070.31,2,0.257679
2/7/2003,6070.31,2,0.252679
2/10/2003,6070.31,2,0.25625
2/11/2003,6070.31,2,0.25625
2/12/2003,6070.31,2,0.256964
2/13/2003,6070.31,2,0.259643
2/14/2003,6070.31,2,0.261964
2/18/2003,6070.31,2,0.272679
2/19/2003,6070.31,2,0.265179
2/20/2003,6070.31,2,0.26375
2/21/2003,6070.31,2,0.267857
2/24/2003,6070.31,2,0.263214
2/25/2003,6070.31,2,0.268214
2/26/2003,6070.31,2,0.258929
2/27/2003,6070.31,2,0.265357
2/28/2003,6070.31,2,0.268036
3/3/2003,6070.31,2,0.261607
3/4/2003,6070.31,2,0.26
3/5/2003,6070.31,2,0.261071
3/6/2003,6070.31,2,0.26
3/7/2003,6070.31,2,0.259464
3/10/2003,6070.31,2,0.256607
3/11/2003,6070.31,2,0.254107
3/12/2003,6070.31,2,0.253929
3/13/2003,6070.31,2,0.262857
3/14/2003,6070.31,2,0.263929
3/17/2003,6070.31,2,0.268036
3/18/2003,6070.31,2,0.267857
3/19/2003,6070.31,2,0.266964
3/20/2003,6070.31,2,0.26625
3/21/2003,6070.31,2,0.267857
3/24/2003,6070.31,2,0.256607
3/25/2003,6070.31,2,0.259821
3/26/2003,6070.31,2,0.257321
3/27/2003,6070.31,2,0.25875
3/28/2003,6070.31,2,0.260179
3/31/2003,6070.31,2,0.2525
4/1/2003,6070.31,2,0.252857
4/2/2003,6070.31,2,0.260714
4/3/2003,6070.31,2,0.258214
4/4/2003,6070.31,2,0.257321
4/7/2003,6070.31,2,0.25875
4/8/2003,6070.31,2,0.258036
4/9/2003,6070.31,2,0.253393
4/10/2003,6070.31,2,0.256607
4/11/2003,6070.31,2,0.235714
4/14/2003,6070.31,2,0.2425
4/15/2003,6070.31,2,0.239107
4/16/2003,6070.31,2,0.236429
4/17/2003,6070.31,2,0.234286
4/21/2003,6070.31,2,0.234643
4/22/2003,6070.31,2,0.24125
4/23/2003,6070.31,2,0.2425
4/24/2003,6070.31,2,0.24
4/25/2003,6070.31,2,0.238393
4/28/2003,6070.31,2,0.2475
4/29/2003,6070.31,2,0.251071
4/30/2003,6070.31,2,0.253929
5/1/2003,6070.31,2,0.256429
5/2/2003,6070.31,2,0.258036
5/5/2003,6070.31,2,0.287321
5/6/2003,6070.31,2,0.3125
5/7/2003,6070.31,2,0.315179
5/8/2003,6070.31,2,0.321429
5/9/2003,6070.31,2,0.326786
5/12/2003,6070.31,2,0.331429
5/13/2003,6070.31,2,0.333393
5/14/2003,6070.31,2,0.33125
5/15/2003,6070.31,0,0.334464
5/16/2003,6092.99,2,0.335714
5/19/2003,5866.13,2,0.323214
5/20/2003,5765.67,2,0.317679
5/21/2003,5785.11,2,0.31875
5/22/2003,5911.5,2,0.325714
5/23/2003,5937.43,2,0.327143
5/27/2003,6118.93,2,0.337143
5/28/2003,5924.48,2,0.326429
5/29/2003,5866.13,2,0.323214
5/30/2003,5817.52,2,0.320536
6/2/2003,5655.47,2,0.311607
6/3/2003,5610.09,2,0.309107
6/4/2003,5704.09,2,0.314286
6/5/2003,5717.05,2,0.315
6/6/2003,5558.24,2,0.30625
6/9/2003,5441.56,2,0.299821
6/10/2003,5567.97,2,0.306786
6/11/2003,5655.47,2,0.311607
6/12/2003,5759.17,2,0.317321
6/13/2003,5645.74,2,0.311071
6/16/2003,5921.23,2,0.32625
6/17/2003,5895.29,2,0.324821
6/18/2003,6196.72,2,0.341429
6/19/2003,6203.2,2,0.341786
6/20/2003,6222.63,2,0.342857
6/23/2003,6177.26,2,0.340357
6/24/2003,6086.51,2,0.335357
6/25/2003,6186.99,2,0.340893
6/26/2003,6251.8,2,0.344464
6/27/2003,6070.31,2,0.334464
6/30/2003,6177.26,2,0.340357
7/1/2003,6186.99,2,0.340893
7/2/2003,6245.32,2,0.344107
7/3/2003,6199.95,2,0.341607
7/7/2003,6439.77,2,0.354821
7/8/2003,6611.56,2,0.364286
7/9/2003,6446.27,2,0.355179
7/10/2003,6345.79,2,0.349643
7/11/2003,6433.29,2,0.354464
7/14/2003,6449.5,2,0.355357
7/15/2003,6355.52,2,0.350179
7/16/2003,6439.77,2,0.354821
7/17/2003,6773.59,2,0.373214
7/18/2003,6760.63,2,0.3725
7/21/2003,6679.62,2,0.368036
7/22/2003,6741.2,2,0.371429
7/23/2003,6737.95,2,0.37125
7/24/2003,6647.2,2,0.36625
7/25/2003,6981.02,2,0.384643
7/28/2003,6802.76,2,0.374821
7/29/2003,6715.26,2,0.37
7/30/2003,6572.66,2,0.362143
7/31/2003,6831.94,2,0.376429
8/1/2003,6718.51,2,0.370179
8/4/2003,6874.07,2,0.37875
8/5/2003,6605.08,2,0.363929
8/6/2003,6362,2,0.350536
8/7/2003,6459.23,2,0.355893
8/8/2003,6365.23,2,0.350714
8/11/2003,6371.71,2,0.351071
8/12/2003,6384.69,2,0.351786
8/13/2003,6540.25,2,0.360357
8/14/2003,6472.19,2,0.356607
8/15/2003,6387.92,2,0.351964
8/18/2003,6592.1,2,0.363214
8/19/2003,6585.62,2,0.362857
8/20/2003,6809.26,2,0.375179
8/21/2003,7026.4,2,0.387143
8/22/2003,6767.11,2,0.372857
8/25/2003,6760.63,2,0.3725
8/26/2003,6822.22,2,0.375893
8/27/2003,6961.57,2,0.383571
8/28/2003,7191.68,2,0.39625
8/29/2003,7327.8,2,0.40375
9/2/2003,7405.59,2,0.408036
9/3/2003,7437.99,2,0.409821
9/4/2003,7399.11,2,0.407679
9/5/2003,7292.16,2,0.401786
9/8/2003,7369.93,2,0.406071
9/9/2003,7250.01,2,0.399464
9/10/2003,7188.43,2,0.396071
9/11/2003,7311.59,2,0.402857
9/12/2003,7486.61,2,0.4125
9/15/2003,7198.16,2,0.396607
9/16/2003,7246.78,2,0.399286
9/17/2003,7169,2,0.395
9/18/2003,7415.3,2,0.408571
9/19/2003,7318.07,2,0.403214
9/22/2003,7156.04,2,0.394286
9/23/2003,7269.47,2,0.400536
9/24/2003,6909.71,2,0.380714
9/25/2003,6621.27,2,0.364821
9/26/2003,6705.53,2,0.369464
9/29/2003,6903.23,2,0.380357
9/30/2003,6715.26,2,0.37
10/1/2003,6737.95,2,0.37125
10/2/2003,6666.64,2,0.367321
10/3/2003,7029.63,2,0.387321
10/6/2003,7224.1,2,0.398036
10/7/2003,7525.5,2,0.414643
10/8/2003,7473.65,2,0.411786
10/9/2003,7600.04,2,0.41875
10/10/2003,7674.58,2,0.422857
10/13/2003,7891.72,2,0.434821
10/14/2003,7956.55,2,0.438393
10/15/2003,8044.05,2,0.443214
10/16/2003,7535.23,2,0.415179
10/17/2003,7373.18,2,0.40625
10/20/2003,7525.5,2,0.414643
10/21/2003,7512.54,2,0.413929
10/22/2003,7376.42,2,0.406429
10/23/2003,7450.96,2,0.410536
10/24/2003,7324.55,2,0.403571
10/27/2003,7324.55,2,0.403571
10/28/2003,7687.54,2,0.423571
10/29/2003,7677.83,2,0.423036
10/30/2003,7483.36,2,0.412321
10/31/2003,7418.55,2,0.40875
11/3/2003,7502.82,2,0.413393
11/4/2003,7425.03,2,0.409107
11/5/2003,7463.92,2,0.41125
11/6/2003,7493.09,2,0.412857
11/7/2003,7292.16,2,0.401786
11/10/2003,7097.69,2,0.391071
11/11/2003,6981.02,2,0.384643
11/12/2003,7237.06,2,0.39875
11/13/2003,7266.22,2,0.400357
11/14/2003,6955.09,2,0.383214
11/17/2003,6848.13,2,0.377321
11/18/2003,6614.79,2,0.364464
11/19/2003,6618.04,2,0.364643
11/20/2003,6605.08,2,0.363929
11/21/2003,6572.66,2,0.362143
11/24/2003,6854.63,2,0.377679
11/25/2003,6702.3,2,0.369286
11/26/2003,6715.26,2,0.37
11/28/2003,6776.84,2,0.373393
12/1/2003,7036.12,2,0.387679
12/2/2003,6981.02,2,0.384643
12/3/2003,6815.74,2,0.375536
12/4/2003,6854.63,2,0.377679
12/5/2003,6757.39,2,0.372321
12/8/2003,6822.22,2,0.375893
12/9/2003,6627.76,2,0.365179
12/10/2003,6605.08,2,0.363929
12/11/2003,6874.07,2,0.37875
12/12/2003,6770.36,2,0.373036
12/15/2003,6537.02,2,0.360179
12/16/2003,6520.81,2,0.359286
12/17/2003,6443.02,2,0.355
12/18/2003,6494.87,2,0.357857
12/19/2003,6384.69,2,0.351786
12/22/2003,6433.29,2,0.354464
12/23/2003,6420.33,2,0.35375
12/24/2003,6614.79,2,0.364464
12/26/2003,6734.7,2,0.371071
12/29/2003,6854.63,2,0.377679
12/30/2003,6896.75,2,0.38
12/31/2003,6925.92,2,0.381607
1/2/2004,6896.75,2,0.38
1/5/2004,7185.2,2,0.395893
1/6/2004,7159.27,2,0.394464
1/7/2004,7321.32,2,0.403393
1/8/2004,7570.88,2,0.417143
1/9/2004,7454.19,2,0.410714
1/12/2004,7690.79,2,0.42375
1/13/2004,7817.18,2,0.430714
1/14/2004,7843.12,2,0.432143
1/15/2004,7405.59,2,0.408036
1/16/2004,7363.45,2,0.405714
1/20/2004,7366.7,2,0.405893
1/21/2004,7327.8,2,0.40375
1/22/2004,7188.43,2,0.396071
1/23/2004,7311.59,2,0.402857
1/26/2004,7457.44,2,0.410893
1/27/2004,7476.88,2,0.411964
1/28/2004,7298.64,2,0.402143
1/29/2004,7350.49,2,0.405
1/30/2004,7311.59,2,0.402857
2/2/2004,7233.81,2,0.398571
2/3/2004,7214.37,2,0.3975
2/4/2004,7062.04,2,0.389107
2/5/2004,7266.22,2,0.400357
2/6/2004,7360.22,2,0.405536
2/9/2004,7347.24,2,0.404821
2/10/2004,7447.71,2,0.410357
2/11/2004,7713.48,2,0.425
2/12/2004,7690.79,2,0.42375
2/13/2004,7454.19,2,0.410714
2/17/2004,7506.05,2,0.413571
2/18/2004,7538.46,2,0.415357
2/19/2004,7282.43,2,0.40125
2/20/2004,7259.74,2,0.4
2/23/2004,7191.68,2,0.39625
2/24/2004,7246.78,2,0.399286
2/25/2004,7392.61,2,0.407321
2/26/2004,7467.17,2,0.411429
2/27/2004,7752.37,2,0.427143
3/1/2004,7784.78,2,0.428929
3/2/2004,7716.72,2,0.425179
3/3/2004,7752.37,2,0.427143
3/4/2004,8154.25,2,0.449286
3/5/2004,8666.32,2,0.4775
3/8/2004,8426.49,2,0.464286
3/9/2004,8783,2,0.483929
3/10/2004,8970.97,2,0.494286
3/11/2004,8799.19,2,0.484821
3/12/2004,8932.08,2,0.492143
3/15/2004,8572.32,2,0.472321
3/16/2004,8368.14,2,0.461071
3/17/2004,8488.07,2,0.467679
3/18/2004,8319.54,2,0.458393
3/19/2004,8381.12,2,0.461786
3/22/2004,8381.12,2,0.461786
3/23/2004,8196.38,2,0.451607
3/24/2004,8264.44,2,0.455357
3/25/2004,8708.44,2,0.479821
3/26/2004,8763.54,2,0.482857
3/29/2004,9045.51,2,0.498393
3/30/2004,9048.74,2,0.498571
3/31/2004,8763.54,2,0.482857
4/1/2004,8786.23,2,0.484107
4/2/2004,8912.62,2,0.491071
4/5/2004,9178.38,2,0.505714
4/6/2004,9019.58,2,0.496964
4/7/2004,8851.06,2,0.487679
4/8/2004,8922.35,2,0.491607
4/12/2004,9087.64,2,0.500714
4/13/2004,8727.9,2,0.480893
4/14/2004,8633.9,2,0.475714
4/15/2004,9496,2,0.523214
4/16/2004,9457.1,2,0.521071
4/19/2004,9188.11,2,0.50625
4/20/2004,8987.18,2,0.495179
4/21/2004,8987.18,2,0.495179
4/22/2004,9003.37,2,0.496071
4/23/2004,8977.45,2,0.494643
4/26/2004,8792.71,2,0.484464
4/27/2004,8731.13,2,0.481071
4/28/2004,8572.32,2,0.472321
4/29/2004,8676.04,2,0.478036
4/30/2004,8355.18,2,0.460357
5/3/2004,8449.18,2,0.465536
5/4/2004,8471.86,2,0.466786
5/5/2004,8637.15,2,0.475893
5/6/2004,8614.46,2,0.474643
5/7/2004,8643.63,2,0.47625
5/10/2004,8517.24,2,0.469286
5/11/2004,8795.96,2,0.484643
5/12/2004,8847.81,2,0.4875
5/13/2004,8812.17,2,0.485536
5/14/2004,8770.02,2,0.483214
5/17/2004,8633.9,2,0.475714
5/18/2004,8770.02,2,0.483214
5/19/2004,8578.82,2,0.472679
5/20/2004,8656.59,2,0.476964
5/21/2004,8786.23,2,0.484107
5/24/2004,8860.77,2,0.488214
5/25/2004,9207.55,2,0.507321
5/26/2004,9239.96,2,0.509107
5/27/2004,9129.78,2,0.503036
5/28/2004,9094.12,2,0.501071
6/1/2004,9094.12,2,0.501071
6/2/2004,9372.85,2,0.516429
6/3/2004,9204.32,2,0.507143
6/4/2004,9327.48,2,0.513929
6/7/2004,9661.28,2,0.532321
6/8/2004,9836.3,2,0.541964
6/9/2004,9787.69,2,0.539286
6/10/2004,9962.71,2,0.548929
6/14/2004,9761.76,2,0.537857
6/15/2004,9946.5,2,0.548036
6/16/2004,10610.9,2,0.584643
6/17/2004,10633.6,2,0.585893
6/18/2004,10666,2,0.587679
6/21/2004,10478,2,0.577321
6/22/2004,10695.2,2,0.589286
6/23/2004,10922,2,0.601786
6/24/2004,10753.5,2,0.5925
6/25/2004,10922,2,0.601786
6/28/2004,10529.9,2,0.580179
6/29/2004,10533.1,2,0.580357
6/30/2004,10546.1,2,0.581071
7/1/2004,10468.3,2,0.576786
7/2/2004,10072.9,2,0.555
7/6/2004,10030.8,2,0.552679
7/7/2004,9849.27,2,0.542679
7/8/2004,9768.24,2,0.538214
7/9/2004,9732.59,2,0.53625
7/12/2004,9444.14,2,0.520357
7/13/2004,9470.08,2,0.521786
7/14/2004,9586.74,2,0.528214
7/15/2004,10672.5,2,0.588036
7/16/2004,10435.9,2,0.575
7/19/2004,10361.3,2,0.570893
7/20/2004,10435.9,2,0.575
7/21/2004,10247.9,2,0.564643
7/22/2004,10267.3,2,0.565714
7/23/2004,9949.73,2,0.548214
7/26/2004,10131.2,2,0.558214
7/27/2004,10510.4,2,0.579107
7/28/2004,10458.6,2,0.57625
7/29/2004,10578.5,2,0.582857
7/30/2004,10481.3,2,0.5775
8/2/2004,10234.9,2,0.563929
8/3/2004,10141,2,0.55875
8/4/2004,10303,2,0.567679
8/5/2004,10173.4,2,0.560536
8/6/2004,9651.57,2,0.531786
8/9/2004,9820.09,2,0.541071
8/10/2004,10215.5,2,0.562857
8/11/2004,10050.2,2,0.55375
8/12/2004,9842.78,2,0.542321
8/13/2004,9995.1,2,0.550714
8/16/2004,9975.67,2,0.549643
8/17/2004,10004.8,2,0.55125
8/18/2004,10286.8,2,0.566786
8/19/2004,9952.98,2,0.548393
8/20/2004,9982.15,2,0.55
8/23/2004,10072.9,2,0.555
8/24/2004,10354.9,2,0.570536
8/25/2004,10711.4,2,0.590179
8/26/2004,11233.2,2,0.618929
